Datatime,Machine Name,F_SEQ,F_COLOR_SEQ,F_COLOR_ARGB,F_UNIT_P,Process,Host speed,Cool air speed 1,Cool air speed 2,Oven speed 1,Oven speed 2,Oven speed 3,Oven speed 4,Oven speed 5,Oven speed 6,Oven speed 7,Oven speed 8,Oven temperature 1,Oven temperature 2,Oven temperature 3,Oven temperature 4,Oven temperature 5,Oven temperature 6,Oven temperature 7,Oven temperature 8,Oven temperature setting 1,Oven temperature setting 2,Oven temperature setting 3,Oven temperature setting 4,Oven temperature setting 5,Oven temperature setting 6,Oven temperature setting 7,Oven temperature setting 8,Exhaust speed 1,Exhaust speed 2,Exhaust humidity,Moisture,Electricity,Thermal_Temper_NW,Thermal_Temper_N,Thermal_Temper_NE,Thermal_Temper_W,Thermal_Temper_C,Thermal_Temper_E,Thermal_Temper_SW,Thermal_Temper_S,Thermal_Temper_SE,Thermal_Temper_avg,Thermal_uniformity,Therma_Spot1_Temper,Thermal_Spot1_Temper_min,Thermal_Spot1_Temper_avg,Thermal_Spot1_Temper_max,Thermal_Full_min,Thermal_Full_avg,Thermal_Full_max,Width,Weight
2021/4/28 06:55:00,1,1,1,0,19,6,40.25355643216092,16.53490536343119,24.067038492577115,1415.2856056922121,1382.3917431732234,1354.4539331870044,1381.7682014005652,1441.0754617329112,1384.6062071423917,1412.7973789877356,1324.7453789335038,126.4197828186208,127.91687347192268,129.68438493444376,131.97899424354873,131.31775405977393,136.4204789697406,117.86803964732395,118.06535064902164,127.52060913994926,135.48650093771855,122.17175984197202,114.96183830153122,132.85589703109605,131.21828611851356,124.54895796600285,125.07230199639535,1795.1512814018267,1787.5526765873697,,1.0,60,63.1773203248776,46.47586723547804,56.057739724361,54.503729065444745,58.07729776813754,57.30176178754931,64.09421843947884,50.453316141699716,59.724459031653765,62.86268126605853,20.246237182809775,7.591170144532624,60.20929482176259,51.06168731718817,49.453217178434876,65.6368700789085,61.38519673175964,67.30556164899211,60,174
2021/5/10 08:18:00,1,1,1,0,19,4,19.132985555151254,17.599510697643762,24.344089202719267,1812.0985280417863,1811.3829075279552,1810.0427804041217,1802.1455927143704,1816.7778646785519,1797.9457118009748,1812.5224162819152,1802.1848284671437,79.1027016774611,91.17543699611117,58.263488555210785,63.266377380212724,51.60884670470741,41.790511135210714,53.4603379986586,47.050538411221964,88.49344406758522,84.12605433770041,52.28440886028565,56.821473826852845,62.981115710763994,53.4649322925723,48.712411234972684,55.376717009784485,1801.0533423260156,1788.047671151314,,1.0,141,39.51224053894799,42.95521696208472,34.21868940949987,45.92347970623474,38.15547019927437,34.1061525223073,44.19216085460123,36.80902885130865,41.96957532743054,36.99620675870732,10.63686927235048,12.467801021671459,38.28748546795003,28.28134187774131,33.79178201952804,44.04505064395408,38.737317775492265,36.77934420614289,60,174
2021/5/10 08:19:00,1,1,1,0,19,4,19.607129543712627,9.601318393620758,4.891006800190263,1574.4935964064923,1503.0078120970948,1491.1670605450734,1266.6593828741602,1716.8198531542637,1202.4659896610497,1709.440582902184,1102.7969052165026,113.86550780507537,106.1045363031165,100.01617977293016,86.71183375331192,82.92844290209369,95.54565506702275,83.02803116315657,79.54304186616721,106.84845340022679,102.57971667537832,97.95765894729796,95.03304077431957,74.36416071705176,82.72455315911652,80.63133868117035,72.07672607576369,6.037382764423937,7.882007091359115,,1.0,117,39.56439213891816,47.41413894393655,36.31415282884518,35.03863920752582,39.85987342233053,46.087778912549226,42.30539188001555,39.855096009421906,42.50679383757803,34.31646100570174,13.376528265875162,11.917175157018221,38.98745802952139,47.90962362898208,39.81551861523481,51.09254407626784,46.225467437976256,43.77023616060913,60,174
2021/5/10 08:29:00,1,1,1,0,19,4,29.100632583158443,14.463676170945291,21.101414482088586,1804.616604362645,1806.187403804267,1815.1815144603625,1807.0223253240806,1814.502665386658,1808.4971799150435,1807.9910248652918,1813.4068116328765,147.2315385933007,158.77366649033905,153.99711992993383,150.3651914108011,142.77213963982302,138.69458292216413,141.51626032374753,127.68298423760272,151.41324753878732,159.70590933209985,153.95948867936517,157.74171322394906,151.12554576290887,143.73050805837212,139.1365668992572,137.76314648727782,2.089116183269364,5.298005417578234,,1.0,105,81.21889901572031,88.4054666112582,85.92363949673481,80.56353189344213,89.26406054638666,88.81936158345479,89.02117398432445,84.99765534395515,87.23720953875927,90.83809826238345,12.417017843598442,5.876938747826196,85.0350042575559,93.4174056941274,89.14585250694134,102.61869449566214,89.50084313007306,92.29103286670068,60,174
2021/5/10 08:30:00,1,1,1,0,19,4,31.73757239996832,16.116354179601302,6.288891536823623,1807.2697910059164,1804.539393998257,1810.6766917394614,1814.9722368775444,1813.2300309355728,1789.1417031957055,1820.2103482646394,1811.4763997031043,151.117504297535,157.78563959495472,155.88094911251346,147.66575641524219,149.98958333671038,146.96263856189847,139.97819003654988,137.56860432122457,147.83664355130173,157.72918235107693,157.9264971825817,153.57441798038187,153.09962626317616,151.62170105007434,139.33637250891547,145.19831932215595,3.2124123007903247,5.496643087437599,,1.0,106,103.85528212569655,102.13394074070038,98.91552246522498,102.21064724605898,91.25358761794006,96.4429725493049,94.54012822808419,98.09241222942457,92.93088261723902,93.8622881179496,13.63354261280495,14.380845835956164,90.02127298576599,95.79062231323812,93.55579640179174,86.3576944825353,99.85029772706864,101.89252635127316,60,174
2021/5/10 08:31:00,1,1,1,0,19,4,36.31033404543363,5.252191411228164,13.245752849617627,1798.9082611997446,1816.848505538271,1804.5697270894095,1816.2770180472994,1814.7293482184207,1796.4970482373196,1804.3360752436613,1811.7518510819316,151.77837981408464,159.51242321079104,154.5858620459654,144.09420792767185,140.8476599043777,153.133421242473,141.19221126834688,140.23455091542934,159.47931919546892,164.8672113831622,155.63727639319094,151.2970064654507,154.50071516556943,145.21532215150214,145.11576527373848,145.75942985911078,13.401151042088145,0.3162364874876751,,1.0,106,97.03968349588267,100.75243312204606,100.28172124883992,106.2605524672299,95.69217241815963,94.18413457845394,103.11535686439373,98.12988786265153,101.23825908593986,99.45364215504918,5.124416932433645,3.334358226110967,87.02143808470537,101.56926186379236,108.00198222543504,111.30580881693191,106.2745247716162,107.87319099767494,60,174
2021/5/10 08:53:00,1,1,1,0,19,4,32.199918716731574,9.217920916280717,19.250396662087766,1029.088403761197,889.5372218717044,898.9368574031649,967.6159274122911,1109.4190842992678,1080.4749279240848,1062.7211017617017,911.2290143628146,171.57031276212388,170.6941513398269,177.7828233745657,164.0275246557037,177.26945776147943,164.02738530116983,163.42901643397366,153.7742302078692,171.76694491537214,172.83037387036046,166.02622020918335,173.10349815509238,169.11039611583644,174.40573360406685,162.00662844367204,159.9771049269402,5.212155224923941,7.053338842863191,,1.0,23,105.38851576121277,108.25188329902744,95.80614197128563,104.7252441432884,87.13561407137149,91.88105037453855,93.05210838906612,90.17546009279638,88.5580559710621,100.64699529068899,9.868661521360693,11.897026988025548,99.29036087060756,100.01608850586267,104.81481686075188,101.17833954878866,95.59103403847128,106.81507188410399,60,174
2021/5/10 08:54:00,1,1,1,0,19,4,32.05443933609436,10.32201850618787,14.110410620978008,1022.4359454035174,886.9128480900529,898.7202696078174,967.7417086962306,1098.5108496678718,1071.5614731352562,1065.3716650238512,907.4820005886697,178.37532519674272,177.90064086870763,179.7214653427997,164.060657247721,175.81930175816711,170.73446599151544,160.24509098230874,157.84007670266266,172.72605767305743,174.50415795502107,169.6076309932897,174.7122945679631,168.81206228962017,172.08341559482142,161.48324966261433,155.90566874132188,13.831214875202548,4.79903140092051,,1.0,23,94.59056880352753,100.51966481372571,105.2750630497087,104.22857004217656,101.43261895714147,101.43104880499229,102.25875170663808,99.2756523727116,107.02290549967452,106.00574368115801,15.313121756028172,5.169216383147915,98.92705537797148,100.30966671639649,99.30899111155267,106.13781890972884,101.64876920110092,107.61401713925119,60,174
2021/5/10 08:55:00,1,1,1,0,19,4,37.149042185528344,23.595203064209105,10.51833670703969,1028.0965116860023,892.9592965519404,894.1467978489994,970.2623432171647,1096.854082010998,1081.2605884959128,1060.0707463248289,903.0179429601556,164.50409113786282,175.0445963469636,171.0777235407478,167.2532115528861,170.89231701208132,165.11518943615016,172.10271953970908,154.16802704392637,170.15808393090202,172.04735041823886,169.07732974759017,170.97022645393636,175.92001389655374,170.05869332456848,168.96556472925514,162.1075769639093,1804.5945742732918,1784.701716138635,,1.0,28,76.56906301318602,80.3032033033336,81.74393295766177,66.73914309619776,77.81643625194125,78.03044398661592,74.92828060842224,83.70137194507939,78.11089927125435,84.35396094040448,9.851197392248839,14.687387462534625,83.3703316626376,84.1874650463633,75.24629276285634,79.4386203422881,78.98117720275103,83.15327340538164,60,174
2021/5/10 08:56:00,1,1,1,0,19,4,45.931767775072665,10.80553662987132,15.339192569584688,1016.9003633392193,896.2097250290094,894.4381287966165,966.2793196992225,1101.4517514300596,1079.7301378750672,1045.8124677930132,906.9169482883705,162.47090621251152,166.73181806204158,181.63113272817816,166.56335270572114,175.8589808861783,172.7812639435304,168.30759626267758,152.66405457611248,159.3351555043812,174.48034953738699,175.12660654165055,163.2753132666162,169.30347492768365,172.9319132692403,166.18882110773293,152.60384673403522,1785.4287200509152,1789.616115928685,,1.0,32,65.51030612938794,60.39237122507929,79.80790326098871,74.79808603202483,71.64771907643873,80.86912160481381,76.23862155511537,80.33550183360958,65.61532120916502,73.67524645023018,2.835433155259928,8.853088340722664,70.00792018116661,77.24706659631535,77.1198176957095,80.00903398139958,80.40919895569448,87.66664167691572,60,174
2021/5/10 08:57:00,1,1,1,0,19,4,40.823518253569375,10.294886496668106,16.230418076582044,1022.9885998643023,896.4098038421827,896.5839098052738,963.17211816063,1100.6434213942443,1077.5920871173582,1059.2112650838426,901.7916658993481,168.32675958811765,162.71915079669125,173.17783037016497,174.26153075805115,163.84332444791463,173.4013025070296,156.72446162259774,158.11391390417,155.1867449404051,170.4638451592443,178.52916533147356,175.307182628164,173.25658324119053,169.8434952853515,159.1179021183258,161.35517345408553,1796.5025238991618,1781.81466963215,,1.0,32,69.75431659406752,69.55468282266936,66.13597877915117,70.34845129269742,72.40542512051753,73.59345698830349,77.27953003149742,73.75749071832897,70.4506376822341,71.7210234181014,13.475787356575918,16.362850814642847,70.546571917416,70.48534700894795,70.46267194457228,68.20097562793887,78.75835031021762,78.3168945681978,60,174
2021/5/14 15:07:00,1,1,1,0,14,6,43.48681800553331,14.356702768239721,22.034673729458753,1677.579407527076,1546.776346186036,1592.8062855250523,1806.9582461766033,1812.9626515365887,1677.04818059342,1811.7848637963345,1246.406392110281,129.81053459141583,141.9418599643522,135.92128322598086,134.61413447492757,130.55899579101694,139.03578600298334,133.58997388195726,130.1310237638702,128.48217837367042,129.59541331168657,114.14787132060972,132.05300419648822,127.5576195994482,141.96334999141442,131.09672035405876,124.05518290232519,1579.7505992293595,1613.7693945746876,,1.112347841,88,69.97673618169743,72.64819931554133,64.01659171152717,68.27603947114073,60.60289242286682,70.30547424962357,70.38835462220061,69.58102629513786,67.0580943967847,69.69886445394395,18.968695568542984,8.574528714789931,66.55722432855042,62.18736853409295,64.90469357200834,69.73506484546654,74.76566611350954,67.96459425874214,59,171
2021/5/14 15:08:00,1,1,1,0,14,6,39.42041773343938,12.965573777478127,12.326216645778384,1681.474857278544,1534.5137117741067,1599.4046978833337,1806.6728885093528,1813.6095174271907,1667.6500070130305,1813.3442006527312,1249.3597230390724,130.92101036002947,124.02785739100104,130.2477409479904,125.08471907632806,128.73618372451907,138.14706550477663,134.9835096353537,130.07591471270217,124.1259671203858,132.22793856087097,129.09690618849012,119.39842200884789,133.9131491315826,132.87883583065155,137.01225623991536,124.52364740578598,1564.11648093402,1620.3954192917258,,1.112347841,89,59.668643511967744,63.25550108066697,81.6850891185995,66.05194875923098,71.36179561188108,64.02970181315808,57.13648675573421,66.99971050602048,65.32897869856947,65.64960706665815,10.392795843468036,11.321341358228183,65.54541667373097,61.29696974026319,71.59692432780969,59.419141593387884,58.914213083579,72.86190284350783,59,171
2021/5/14 15:09:00,1,1,1,0,14,6,43.13510174067679,14.71302317462982,8.02275747622464,1676.4604452966296,1540.6862662615674,1585.0205301571295,1806.3048567098838,1813.2616516908834,1681.136526821446,1807.9028262367071,1249.7824417715806,120.42969964706266,133.29725620556806,125.9802579263626,131.53672808353986,128.76123790880146,138.60207004891916,125.62782175830041,133.13803148780914,128.60246268351733,129.20847260995168,129.08073053420395,125.77163447752943,129.92950517046665,131.6867588893909,131.20620124203364,130.4225257284643,1583.9899727480613,1623.6175430802368,,1.112347841,89,73.03986165295385,61.65931746445073,71.07227886068867,70.89869316351434,57.477415941687475,67.95889571264705,65.64052114319843,63.80617218032313,73.81926028349503,64.44260283681291,6.93911537040975,10.378474700025468,69.74094846149208,66.93375535994936,74.95885162834625,71.78187720982045,58.235942301342845,66.47966408246495,59,171
2021/5/14 15:10:00,1,1,1,0,14,6,37.690789503241504,17.39680476714711,1.8759147181294402,1692.7450485435886,1544.655130474471,1593.7443840195886,1815.9078385820958,1821.7182702640632,1678.353733222942,1814.744065482358,1246.6534501223218,128.29237123316526,127.62102277997549,125.86944004142728,126.56492950150252,123.24722017828509,130.62064274657487,121.57666211386807,130.95458262071855,128.8183469597883,130.73467649193344,127.38934214990005,145.38430185090252,136.80057950090156,124.77728749957639,131.16434043713448,126.95996928531338,1574.927601366463,1612.2996396443802,,1.112347841,88,64.70409888465213,73.01013155012602,72.70991220265219,74.45957207605724,63.04106756962948,69.66182790346005,70.7372718432115,64.42910836448017,62.97814201303563,75.53760500887986,12.106479360660268,13.17983875355869,61.83262073086036,61.40957818738903,66.20374981753945,68.43089175305002,63.72989865591325,69.00177464674809,59,171
2021/5/14 15:11:00,1,1,1,0,14,6,32.1574744396575,9.399762887650638,18.354556241384376,1683.0189526013894,1540.0406161730657,1587.9111784546153,1804.86298224237,1808.1336587702933,1678.2225924582265,1814.6412284567216,1243.5173413225903,124.23253787007609,131.33921818933166,125.88232514687076,127.40873680569399,136.62638045218517,135.13557714282885,130.78987156125726,123.64040499443638,131.0569828373533,135.31328645393762,128.12183167117232,136.75557044993357,136.46372644759103,139.31866416071736,131.52621563265677,132.93695849903006,1587.0709364416555,1621.2369696853448,,1.112347841,88,66.9672848973607,70.1517743988687,61.84019216026891,67.89170713317904,73.53573699115127,57.184729584173596,75.81041099897257,73.2038701435158,65.25817613084762,70.99995508935905,10.982738642531633,16.149951842193417,71.6104143138497,61.35864754408495,72.68231044732089,68.71785911178377,70.1601612325905,66.10513887515093,59,171
2021/5/14 15:12:00,1,1,1,0,14,6,49.340685725604175,20.20030909951288,11.301144180135164,1673.3269469654488,1540.0716368451108,1595.1725132304566,1811.201029219731,1816.2656641238411,1678.9495986109043,1814.8478451287644,1247.6342770030521,123.05350634894505,129.0215073442655,135.30044869954332,129.74238535737678,132.51545184311874,129.40625842376934,124.85094075729077,129.38327967976946,131.54523721516327,126.72156140269279,128.82144377571666,125.30268379007009,135.59622458782047,129.52772121205982,137.26377772563092,137.64373925270453,1579.5947701763912,1613.9577563372632,,1.112347841,89,61.849813714866045,62.0898255055067,75.18534740730752,69.18712464613473,70.00102402045994,57.03889379532437,62.148168343913696,72.02739793223144,68.99086977191293,67.54697455657201,13.791211801000612,18.178989030679077,65.59178628231474,68.70585017329034,70.70898297365653,81.70654655636997,59.24921705790487,73.16211345394404,59,171
2021/5/14 15:13:00,1,1,1,0,14,6,40.025989136204686,17.833858630920897,11.713137230026378,1679.7551748457076,1545.5570528973274,1608.5645510052193,1814.0401809470104,1805.7596720098475,1672.8812015898866,1807.7329294580807,1237.0217841368499,128.34954904149282,133.66414540910873,123.62883940461603,135.24241325525296,132.4388741054217,127.32883339014481,129.29235181331077,137.99160903820516,133.66773906752934,130.04391827449075,128.8115834151951,130.3830453522583,127.44118221028849,120.47625247140493,140.21088955267365,130.776624995997,1581.9907363256127,1618.7104612506155,,1.112347841,89,68.28037667525615,60.96202581902845,79.67843176026653,62.435441717888025,62.8931699807641,65.939702818068,74.57837911426189,67.66454404631327,61.37632022984769,74.5546927537867,14.622003141927406,12.692174786082262,70.2756698058542,80.33081066291226,80.67147285518057,66.31242166498353,77.86542334405576,71.6618393287945,59,171
2021/5/14 15:15:00,1,1,1,0,14,6,43.09547946068875,6.538645841783357,14.14807117305902,1675.9358820483171,1546.1402940744665,1598.355402502014,1799.6275682449184,1809.8898256799787,1680.6093075239712,1809.0666051884327,1249.6453182250118,131.75582733813542,131.70830115976312,128.64342510965852,123.91709597932146,124.39234926287486,134.54676257227658,130.09729127759442,129.30743877696386,127.88054978838824,128.47405577259624,135.2345589724407,128.32377959065985,123.29467643349216,134.71825887770086,128.9756166806764,130.1569793276639,1588.0378915319975,1618.8971972132474,,1.112347841,89,63.56538162350837,68.3716539582452,72.128631506043,60.897131120793794,70.12522384557855,68.71095609322403,68.4124385579372,73.91879620329122,70.01819324424261,76.20136031178222,6.004052425029819,10.67962283609174,68.13433573194973,63.7287282912246,75.76847452045672,82.61036603926408,70.90196913758083,73.51210495136883,59,171
2021/5/14 15:16:00,1,1,1,0,14,6,41.02259275907664,11.43207665046412,5.896198610989918,1676.4711325845233,1535.0402080952413,1601.5205103902956,1809.4244515303837,1808.270403354764,1679.445769123939,1804.3912444857206,1242.1656798099773,130.3403613462431,135.1438449571174,132.50842522584395,131.2416257125794,130.39058867618007,133.00117927763387,131.00826452564627,124.85013862611532,130.23039610816576,124.63155670541124,130.4054127145041,127.5967602925588,142.6969081139143,130.80052808124145,122.97880216869206,129.32909894661537,1582.5967937281894,1627.3668197307627,,1.112347841,89,61.556861899881795,73.4271835571549,62.21800485050175,66.68122230246257,67.28789778244503,68.22383133349946,71.67482237537168,64.72582959856805,66.9983543191662,68.67064881525306,11.71998979059394,10.489135873539613,69.46203037611289,72.90119675820868,72.29216914825484,72.5969261875461,62.417882736267615,70.58013706582841,59,171
2021/5/14 15:17:00,1,1,1,0,14,6,42.997538120008045,18.64470597285225,11.538246128831029,1676.7048036255567,1539.129496623582,1595.6820694994567,1815.169405274621,1807.962699463542,1678.5398115681353,1810.617399045823,1245.3785711141877,128.94307885091015,133.7330568230108,131.62788908393534,141.37912713823818,126.73887678501337,132.59050851014987,127.35399495094244,125.65356506505678,129.94566431482514,130.68676239703518,144.59086777530047,129.079270921584,125.34910635257658,131.36505358747192,119.62679981226816,129.54021608697866,1580.0801264114757,1622.973001914726,,1.112347841,89,67.84215251546141,68.43692855685033,64.91639749694664,64.03968753596153,70.11747468690317,61.519073297017,66.67686549714068,63.31212840050381,70.39841746145129,77.79815086633243,4.446060081983344,0.7349075855121541,65.97956566324966,69.02049031978879,72.10229540378648,68.77739629382828,70.00580237587283,72.84655092270302,59,171
2021/5/14 15:19:00,1,1,1,0,14,6,45.802154843224194,5.224756148408586,13.15530280484269,1681.0690439697053,1536.4101194769464,1607.6558481588365,1806.8229505988563,1809.7935365649637,1677.7801104842115,1807.0435760559906,1236.767134760978,127.85672736541733,135.1472027796352,128.3155243660743,125.7678284927051,134.6283610475136,128.34612551988474,127.44919593174892,130.74728044831656,133.85375104809393,141.90856765866272,134.1361805382871,135.79919983194173,127.47016900506073,124.87065947015262,130.31165674809563,130.53584957629798,1574.607436293177,1618.12352735048,,1.112347841,89,71.0439675550904,70.79843969692136,70.7218219406872,66.13895649364973,65.57249515675578,62.72324151003062,77.47887550592547,68.05025353309647,66.33273545102574,63.83503968273771,25.627289512638892,4.633359838885522,64.93676165196963,70.6991831114303,73.72306494872139,75.51166039607841,79.76004265884632,73.25278839730356,59,171
2021/5/14 15:20:00,1,1,1,0,14,6,35.319846380166666,13.715274374391093,16.539161862569426,1690.3411302075292,1534.0109726078786,1605.012882526126,1810.899571847732,1814.1891526761474,1674.4900264168202,1805.7878368493684,1249.7543638970067,133.2721551355281,134.8602848286986,129.93347682310682,127.00088988340076,122.20606502488079,134.09686634069703,132.11944741221993,125.1710868356802,127.30713163351687,127.6662059402428,122.5850778400879,125.91158801697433,124.33084821596823,127.93760494056032,126.30651250835218,121.86497539566625,1590.1129511528475,1625.2627036551462,,1.112347841,89,70.60410756326806,70.36432587910647,75.22242756386738,64.58097465669961,73.60253220991213,65.97847197896533,61.875688289156926,71.60368450657249,73.91079285061214,81.41854495765342,4.950373675548932,13.494598425403943,65.03199506103233,72.53679248262016,63.369552363843745,64.40815124150717,66.84262600416758,71.11682034834043,59,171
2021/5/14 15:21:00,1,1,1,0,14,6,37.394594047308225,18.295271719567097,20.13447309128957,1682.9978877062267,1549.0939381983044,1601.0791331472767,1803.915516448299,1816.8168825676917,1671.97421882197,1814.5520924984278,1253.8686710827756,132.283440053652,122.51920593417675,125.40893916745104,136.6137223344257,129.15438657178592,130.39786767471082,133.79412208081806,133.48161431040162,131.3939990619273,128.95665814389767,128.43665777133822,134.2894941264567,132.76784765533895,128.71349999691105,135.4105615649657,129.35482942435107,1575.741689128328,1615.2051465054833,,1.112347841,88,67.20294854698156,74.62562212168096,64.32552583484745,68.64838008509052,64.45755440186294,66.60145467364282,60.48679269007374,66.4533086142173,66.8514727909752,70.71643911017847,12.087404582276852,4.008039375239774,72.15998963021771,69.13751374110997,70.68596782588743,69.64808847307431,67.1052130038889,70.78301193874363,59,171
2021/5/14 15:22:00,1,1,1,0,14,6,42.97794255964291,6.265521543272225,12.306195813269522,1678.725265147982,1542.2808530284715,1604.9665550296356,1806.141295927016,1807.5101907659107,1672.4373294467673,1805.9923620494774,1244.2640675244386,133.85401109993987,124.73082252317828,132.13907197576452,121.49048884990832,127.19331001778897,128.35255349891008,138.37429836457034,128.62598847623656,118.99378263274541,120.00555546569375,130.1701479317334,133.06885427894954,131.87727928813626,130.83785052900495,135.81129798752835,127.30204389631434,1584.4745527801342,1610.839925574868,,1.112347841,88,59.88779336534092,67.85777193665103,69.74969290366829,68.7825092611326,69.08341502443568,64.76423377594136,67.44179733793392,61.30376702697126,75.16714661566125,67.37687009550999,8.521569425781543,17.944701642220416,61.14676904225386,63.18606360984016,65.15989721565718,70.30164193150259,72.79915698818799,74.33937618058917,59,171
2021/5/14 15:23:00,1,1,1,0,14,6,53.459976967474844,3.7528377289961803,18.043677945622086,1677.214347137139,1539.0679242555561,1589.9011393587307,1805.45615164596,1818.4226241730173,1679.2114866350696,1810.115979892787,1252.755078762435,122.43735517350562,123.34647434334536,119.11016133902656,126.50292729938356,130.80849263352377,130.51429288966168,130.7467095552994,122.94471584466959,134.0157737130701,131.19813759119498,133.66527140732998,120.53618911204974,131.55745429398894,124.06117380041236,128.0133837372432,132.67182449318193,1580.4554680312795,1614.7423001011034,,1.112347841,89,61.62132275378178,74.51933853949149,67.15557911251875,73.96974862127662,65.98934321451979,65.28312103796708,64.74806630681077,72.55086782846537,63.914846013357625,71.59297609207589,9.056737993653549,0.12018350054190208,63.90943125106767,62.544457558185755,70.04051199841169,63.91895970162755,74.50087388357309,69.41561907823487,59,171
2021/5/14 15:24:00,1,1,1,0,14,6,39.71202040620631,18.279460688937913,19.819534670379312,1679.8995062411518,1538.1439985022535,1584.1301519194394,1806.569751214824,1806.91393876676,1674.5352872649614,1808.2742655943098,1250.4396648602572,126.93508364364655,129.7147941657353,135.91993721598445,131.70912606977484,129.69981229155718,126.99027779032411,126.83384301642512,125.74693373524026,127.2949656710855,133.77832919372156,128.89055864353867,123.25113465309384,138.8408464652989,131.5998259557258,122.96528299743416,127.79075536379588,1580.554431914142,1627.522960466487,,1.112347841,89,73.26020466677973,75.45843067486172,65.37972728462715,65.82043208569883,62.71145532313115,66.21069493459848,66.96005168828535,70.39124849041185,72.55691634510224,63.92951784689176,1.1253746908700277,9.893776103618789,68.0376873398432,69.0640897784252,67.98363434245478,70.24076107831968,77.19422462176124,71.52567142481254,59,171
2021/5/14 15:25:00,1,1,1,0,14,6,38.633157874984576,12.49901091452002,14.150738211611348,1688.1836998091533,1541.083496452369,1592.9010282773966,1807.5884321453184,1815.4949167872098,1683.7991862737233,1812.2530652471569,1246.413864518927,130.1839141658712,118.07846605607128,133.7257543214241,130.67083207997922,132.14171025330361,126.44268902958147,128.07771560511455,127.94487531748413,135.10811492036518,128.10620081698454,140.41330161054898,132.1543120950752,123.62158670002134,129.3572685337402,126.74162438921792,119.02808765089988,1587.9973547005688,1622.5157127111,,1.112347841,88,70.17201952149853,61.605910996537816,66.20891320222282,72.63990363392006,62.53789857108748,55.654153148745934,68.03747030109537,66.5952130798623,68.39981720207354,72.00059492757268,14.145029078156044,11.293849026219608,72.36965523043355,60.56615039593343,72.83090773238695,73.44069047668472,64.11018722959881,62.79364561658806,59,171
2021/5/14 15:26:00,1,1,1,0,14,6,36.77028936762199,11.69229278742354,18.767097317512153,1676.9273060815444,1537.718257408594,1589.9418313165272,1815.593161670771,1810.0652168718848,1673.1037448732154,1809.4499725064948,1252.4603016716326,126.25414136698379,136.5775414547005,131.05248149460752,129.19790309012325,142.5045024896714,124.72180255100702,128.23157120216496,123.83784380418,134.76230985268086,138.4459446682584,138.34961390702318,136.11974376573002,129.01189766102016,128.17379511255078,121.64415113752968,140.17936767590896,1582.3448903907424,1616.5402154756525,,1.112347841,89,64.4881786062,70.55610898111337,67.77285591854583,72.12838706940151,67.19213062406939,60.55335920444388,68.6638811633502,72.23732073937681,67.40191831073008,72.05257374794543,5.732352550629734,9.868696033650739,63.30244696455711,71.91590396052355,70.41045616130998,73.70336673168306,75.69155048078933,73.71109122560694,59,171
2021/5/14 15:27:00,1,1,1,0,14,6,41.86559217146822,10.008938707442974,14.986069446665494,1677.3345479899208,1540.279680216479,1591.1273292462488,1805.1003721260888,1800.21330705433,1670.659284758361,1810.9668972596207,1239.2591147728626,130.0784111823581,139.5013421215548,135.1152827762612,138.21770754560265,131.95563938466364,135.83754911493224,126.38017634766106,126.77829866489007,116.30429896931264,135.93072737021149,137.70161989909943,127.23411377326364,128.73024146801382,126.23068943154519,131.91326775738747,135.6246627265162,1571.2861401305947,1621.0471926532114,,1.112347841,89,69.91897314983345,70.81796881837145,67.6949893961359,68.4170671029711,66.44062248222681,72.6595796689414,70.37979910063748,68.0959177186868,61.19324173453859,66.28409942393424,15.45334578069587,10.188482865619614,69.72265658794569,77.01355876163817,75.44602869604408,70.71879003849871,67.69805249902136,57.485250369720504,59,171
2021/5/14 15:28:00,1,1,1,0,14,6,39.65807538763573,13.369937520915755,16.95183097197688,1679.2304738651267,1540.398074702816,1584.103005347464,1805.3001608542497,1812.3832552040028,1682.5795381556634,1809.5123730812718,1247.6390553678707,134.76239078476402,125.94553031899875,131.83407021642722,126.29754946833921,134.32412219245506,130.75701523975866,131.4922590699072,126.08700701290705,133.53516179805393,140.42356460615508,124.96044152285897,128.30120496176238,131.15803737084045,133.93203105997907,127.20226857355266,115.8348485492863,1586.79594747082,1622.8025305979206,,1.112347841,89,66.09815763110223,76.95691327763663,75.82998169228934,73.43520069339473,66.90943875020068,68.36293895406254,68.30337115436937,73.23319796634419,62.94578872752445,64.32600126557898,16.006372917180077,9.778192722442192,73.94733708726903,64.96043975509727,69.38910639830587,65.05093327578022,69.69981160711784,62.270263515006,59,171
