Datatime,Machine Name,F_SEQ,F_COLOR_SEQ,F_COLOR_ARGB,F_UNIT_P,Process,Host speed,Cold air speed 1,Cold air speed 2,Oven speed 1,Oven speed 2,Oven speed 3,Oven speed 4,Oven speed 5,Oven speed 6,Oven speed 7,Oven speed 8,Oven temperature 1,Oven temperature 2,Oven temperature 3,Oven temperature 4,Oven temperature 5,Oven temperature 6,Oven temperature 7,Oven temperature 8,Oven temperature setting 1,Oven temperature setting 2,Oven temperature setting 3,Oven temperature setting 4,Oven temperature setting 5,Oven temperature setting 6,Oven temperature setting 7,Oven temperature setting 8,Exhaust speed 1,Exhaust speed 2,Exhaust humidity,Moisture,Electricity,Thermal_Temper_NW,Thermal_Temper_N,Thermal_Temper_NE,Thermal_Temper_W,Thermal_Temper_C,Thermal_Temper_E,Thermal_Temper_SW,Thermal_Temper_S,Thermal_Temper_SE,Thermal_Temper_avg,Thermal_uniformity,Therma_Spot1_Temper,Thermal_Spot1_Temper_min,Thermal_Spot1_Temper_avg,Thermal_Spot1_Temper_max,Thermal_Full_min,Thermal_Full_avg,Thermal_Full_max,Width,Weight
2021/5/18 20:16:00,1,1,2,0,19,6,43.25485395575772,21.674729898778264,4.996427694043483,1737.150801469921,1679.714471177847,1703.8912796110849,1809.9099333006138,1802.1583677210367,1772.272615788505,1803.2089712648303,1756.7334126095925,171.71131008301236,175.3595112127683,176.19443265545956,175.78935138969788,185.102280367088,175.4642789748982,188.13092346092816,177.5801206120552,180.1959932987546,182.35571540699434,175.510782896036,178.3595471749615,177.48528081529824,181.86220356405414,180.35577755291078,176.2580086302651,1800.5952914432964,1788.6980804156499,,2.461928368,97,99.21763118047951,97.6000447840427,100.80299616230002,92.4389851966857,86.86745474482254,94.79649180139589,100.73149768988871,99.87875710584346,85.78007842134261,99.81739691246733,0.008009971861702936,12.29590277416293,95.72579284448328,87.86609991242227,104.66223327565844,108.3811820664546,99.34960090498762,100.36700193488483,55,88
2021/5/18 20:17:00,1,1,2,0,19,6,42.19558025493453,9.3683398295601,9.494612711885537,1736.803082480404,1676.185410521555,1704.1720792213123,1807.2335486235988,1808.4975979427122,1773.3021588252461,1807.540999943097,1760.157392698607,174.19780130762908,169.995280825362,178.88162452811008,170.22210338891367,183.75279559353712,177.2004107792742,179.40295210641835,178.13395183624021,176.77943112325886,186.31687407798358,173.2425179403636,171.88341538828757,180.59686163331983,177.5206013813034,181.79811960671972,183.58288619870657,1794.468283717174,1790.016944216324,,2.461928368,97,100.53487851469063,92.70143297203099,98.16071878595665,97.6096104853905,91.73635200696927,89.15194353326127,100.28119280048494,93.33099840660809,99.94415750116173,94.44603336087664,17.42589869909605,5.258052225060847,102.08573290755604,98.0628612052903,102.68998559384355,95.67087882277787,104.33707780465393,104.51064255205586,55,88
2021/5/18 20:18:00,1,1,2,0,19,6,33.177824952373925,4.330023039996416,9.433357170433164,1735.4325966930403,1678.2467640877067,1701.6748383023994,1807.7719514186388,1807.168438650693,1783.3464513891097,1810.2267598041492,1765.9887016779164,174.90305244281006,179.85180671496403,175.12155328647393,181.71862338778965,174.26723211013484,183.72109922799578,176.3252386361412,184.74196406494102,187.53647128840987,180.00550555762578,186.55807561071444,183.7572447449271,172.83608980482103,180.55463888759255,182.5059935284461,182.98857657713148,1800.891034024875,1787.826556981636,,2.461928368,97,100.50788329996843,93.24760245850477,97.43794939510661,91.09509383594235,95.57385804623013,93.50497187449555,93.7976842816473,91.19596049105476,96.63139002898444,96.13364749144068,8.835868744235,2.962130027518617,93.41269446901505,103.73066234957982,106.60503404930171,102.66856539859222,99.3252326244008,103.59591665112262,55,88
2021/5/18 20:19:00,1,1,2,0,19,6,31.46323129911654,13.503738720583097,11.287387787014554,1745.5418321358204,1679.9000298049582,1703.82658870477,1818.656261546453,1812.0625729038547,1777.7811377316816,1811.2456012327004,1759.6885659113339,173.52860084296316,179.72681023156895,179.7680826061435,182.94881350105217,176.6606644547281,180.35343350378272,180.4428006555174,180.64097540888062,178.08207258526642,172.98079990724003,168.6939076817111,175.29118182096371,177.34438488600549,174.1077406547478,179.72163065562825,185.450534843941,1803.6301658271393,1789.331666477068,,2.461928368,97,95.07988770834885,96.47101590164539,100.53123504529111,95.98535166414003,94.32986839924435,104.95509334954633,97.5502084393166,104.40113118100368,85.59351574798615,93.92467085698354,12.97408291025964,10.468662898865396,84.44726715401457,95.96010580713892,112.52308511309352,101.39256098915048,103.18017712999394,96.93828129037429,55,88
2021/5/18 20:20:00,1,1,2,0,19,6,36.0164199769817,14.938359008823394,20.59407215869454,1746.4350044338992,1678.0375807241037,1705.3548290779727,1801.6044623205198,1801.4302228145225,1776.4095545669875,1814.3731705573082,1771.6587302847809,173.5513062481319,172.45380703179362,184.6647957644729,175.9265411645082,172.11465866163593,177.5316092094045,177.44450516637878,186.60085538153675,182.32816957340768,176.31306448618335,186.98977171278023,180.62512928957176,185.30417817647046,186.63589254061105,178.68703549965235,182.85659787063508,1797.966207677833,1791.6505113095964,,2.461928368,97,104.35361304532849,106.12878056909231,100.48416025897485,96.81669730129073,96.38886323705002,81.26484429510559,93.07402889084328,101.23786455167671,99.98740652507418,93.46716109949736,11.76087311169368,9.053667889602561,98.16100933354646,108.29307381672949,103.31034063000962,96.41711046715042,99.37590009954663,106.77763900551366,55,88
2021/5/18 20:21:00,1,1,2,0,19,6,27.756614618078448,11.924711672555706,18.54981966003355,1746.471656266027,1679.044839511368,1700.9665254239135,1812.6826765066319,1812.0714638336829,1777.7541088351145,1809.5146316151884,1766.2649715409282,173.4625006973062,192.40102112498747,180.78499720338596,182.74256140525404,178.9104439178583,184.22655164689726,173.50783529218933,171.27197232242918,177.8476424628792,190.27027637558865,186.04160417269898,175.9577678513478,182.58043704986545,176.8200526108472,182.13208343722152,182.52196938123018,1804.6323956044907,1779.171681514212,,2.461928368,97,100.31714690047521,94.44187960167724,92.77638660007538,99.17928658611467,93.47882028776816,107.87228408194228,94.69117232353048,94.97483597896154,96.78370032258567,90.24522675427127,13.473522554826726,11.707338249169434,93.6554728531115,99.50363922798142,103.27041036411984,108.3049513615015,113.63030513990043,95.82149286182663,55,88
2021/5/18 20:22:00,1,1,2,0,19,6,28.21326371029228,15.513748056540077,4.605407596603133,1743.2470761591276,1676.5654038153643,1706.836432996307,1808.4821403244002,1811.275078829842,1778.3611978882193,1811.0001170283329,1758.2745069226874,178.8600291360076,189.26982343024918,181.20446029239932,180.68527806384083,187.80018828945413,176.27192221117565,184.44838820043387,177.34921323473912,183.43291671672569,183.9902407723378,177.9386056833639,178.6701943683353,184.88905770709113,170.72274549388342,177.7903544505265,183.10208741812258,1798.459466143025,1786.6743169010347,,2.461928368,97,95.34460629165227,100.72126086075905,93.61696476467793,91.89469912588994,100.34804358477298,98.14342271034852,91.68733048591454,94.5495214821605,89.19326059637356,95.76970239562192,11.806940933627303,5.957518003998023,96.89766167762619,100.70476083160827,101.75882951449928,102.510912647702,93.17685769815628,107.25193802421764,55,88
2021/5/18 20:23:00,1,1,2,0,19,6,34.34337429971765,10.323718174372921,15.729179062279625,1743.7273499619444,1678.56174783527,1698.576548176058,1813.7881894475875,1809.6967045910042,1778.5060209119206,1805.9922424970935,1771.2295579469333,178.9135776313241,185.94411657069114,172.3256594557194,172.99290440192493,178.79986076682346,187.3381250998639,189.81405448836864,175.55786850462601,178.26523515805735,180.77575987640327,183.59078806519028,184.42481333206243,174.42800903544165,180.32296680108686,169.9574103811504,184.05395641520204,1798.3069006583798,1780.9730896034896,,2.461928368,97,98.61165232497252,104.72730332388112,93.33909127226893,109.11277710030467,101.31077972481674,102.26847389592086,92.12581563225774,104.3113001856688,88.83926320295866,96.18294377773212,17.4462831150338,12.533845362522372,88.4281909635202,103.08005018921325,102.96876945371268,99.18799600972532,93.55895090975189,103.44274983936413,55,88
2021/5/18 20:24:00,1,1,2,0,19,6,33.88286174516787,15.781546743736174,7.073993199147042,1738.9067147082183,1678.4015231077076,1713.3823230565235,1808.9735918857468,1817.2164952953406,1779.9367421042493,1811.1689248312668,1759.9382910816694,173.1476072823452,183.08770435353298,177.36752212947394,176.9231864061695,179.09694830482854,179.18084584830405,184.50383988096843,177.47251150869894,182.00620018012157,182.198525670272,171.63002006318973,181.47253831491653,166.6612078286145,175.52388369174005,182.31538423281125,179.94678449870312,1791.1605394701924,1781.4041911651323,,2.461928368,97,94.13818163477858,102.63331570659275,94.66883658712426,99.21272666863278,97.79122147769748,96.08791840249793,102.05866290556526,95.94544586914488,100.13734149529952,85.34028041531249,16.480129762220233,3.5496095394511133,89.48130205460839,94.37691408254372,106.62527738415719,96.75950203427671,97.92655738381822,96.3975626898711,55,88
2021/5/18 20:25:00,1,1,2,0,19,6,35.97697476429719,18.71804167443834,23.521622578803154,1752.999087498934,1678.25090376594,1705.8282709343468,1803.913301339459,1819.546515768655,1777.0770155466698,1808.5546757904617,1766.9376588452678,173.8182463630256,168.31164217854322,182.859014604668,186.71236925966952,182.78461317600474,179.96460434999173,180.0663587619568,180.86139873858144,177.70827110544292,179.69649341259722,180.12671439734424,187.77506370220232,182.36136607173268,180.52573492012283,183.29613448147958,183.29649493391622,1804.7299898138492,1783.2154429408356,,2.461928368,96,96.49821461902873,103.08561351746846,101.49235475203513,92.13078728738815,99.20918631410161,103.19716787933937,96.04933472637757,98.40586490963153,99.38742912412212,91.1312099630064,11.697940817955512,16.360580948707355,92.34695945617926,101.97132882129415,101.0868044356956,97.57847318933162,100.46845364592792,98.32035677956884,55,88
2021/5/18 20:26:00,1,1,2,0,19,6,30.258430551185672,13.728276137734458,15.34213156193061,1739.1697280872556,1674.6731320943559,1706.129979414828,1812.6570298749052,1804.2795238358012,1774.738020653097,1800.1322954500308,1764.1890832048289,177.7526452303581,182.8489000608272,180.77052403248152,182.74087822027124,180.3261249083464,176.62240810908762,174.4203241580515,177.68498646355735,173.16861898296523,179.40140442684515,177.54061498256286,182.09540506282025,180.24477512228617,182.23747168128625,182.21192361637281,178.10163478141786,1799.4083182753934,1789.5080224416067,,2.461928368,97,94.48834237532209,97.36275676994731,91.78645765387981,97.59243685221044,92.21769292172813,95.31646831473921,97.28955215973929,92.38304626788019,85.66520624906308,103.73667954576405,15.118384889996548,9.347203855445676,89.52333665894719,97.25212643141514,102.04394253520704,104.08905748879803,104.55010923200392,105.49237993655922,55,88
2021/5/18 20:27:00,1,1,2,0,19,6,26.0957007925251,13.47678392989428,19.965504103058137,1736.3818414868101,1682.0963378859083,1713.0518880756913,1815.9562715972959,1813.307952035516,1773.7624688631859,1811.4081740187394,1758.2695267563968,173.09444667704122,176.44598258744264,180.30986286982974,178.03911367285855,181.3079997831003,184.3891341243863,176.45136228564368,179.74300546468527,174.92015505091032,180.9508124682859,183.4308629910591,184.60617895421106,183.3515205964652,182.06992814464496,172.89893363490236,173.59367035227055,1795.8791086009976,1788.7931010340376,,2.461928368,97,102.5466128008393,101.28234536566325,88.65155630240157,92.38798229116223,103.37437665428375,100.47904251197457,92.39703209402533,91.76769641292775,82.4602645646071,105.18148538860657,11.120271863155224,19.418620276726003,94.15364407513871,99.36894777444792,106.39049046714298,110.12821154090456,104.43910640242213,101.94603419969147,55,88
2021/5/18 20:28:00,1,1,2,0,19,6,34.93978754557682,9.770821988965324,13.090585665671746,1741.2560974230755,1682.9094693755087,1701.8497840325933,1815.3132732273689,1809.5908099436806,1781.2177927979121,1813.3836124698648,1767.0459768142568,181.89413329997765,184.1657995564298,185.31906697851912,190.65881979620283,188.08447355674463,182.33212117082482,177.79126570648174,180.83208894845413,167.3690213717074,184.14493306250512,174.69983402713194,185.61240637987254,189.9014451684536,172.74532828657544,179.74847801896206,173.67793573666285,1791.3584501803175,1786.4683917439806,,2.461928368,97,103.85000507659522,99.58263260282672,90.41483977693218,99.05289082226652,90.17725930877232,89.82205943971069,92.4739007387172,101.02105912689211,98.26327928840772,99.326950379413,6.616929102815826,8.061123082243036,88.09238825921469,104.5955087144605,111.59928899785146,103.39599103036562,104.2717700150518,99.81819826394315,55,88
2021/5/18 20:29:00,1,1,2,0,19,6,26.70273742170818,10.780176046864035,12.673077255332469,1739.0737199474363,1671.9230318571485,1704.2387665428578,1805.74915455734,1820.8386206030982,1769.1731299250187,1814.4365477201127,1762.6907264491906,179.31399047630924,182.54057433588812,180.78521615060328,174.3331462620019,178.33980124814954,180.8454763609967,180.5321691764206,173.88434012608988,183.45606229520783,167.5321328704116,178.7493755611768,175.3934062240719,180.91082708179596,185.08362928002214,172.9651549441146,190.7680261614422,1801.0092431847893,1788.9086199504773,,2.461928368,97,99.68516332833262,102.79137276758945,98.43760835109339,99.77597481863458,96.54270410660806,89.89399612168289,90.65145633468273,100.96963673320354,99.49243480971546,102.44835293233642,6.808899758976901,9.212161194155406,100.78400093000573,91.1227222162018,106.09741008776632,97.51540008688053,96.17183154782747,100.28841655096744,55,88
2021/5/18 20:30:00,1,1,2,0,19,6,29.11499121444102,5.5155320275147055,15.380148433244786,1743.671328851907,1682.0764508631878,1708.0348735658574,1819.8269859241636,1816.8053748786824,1779.6903937584332,1812.34309412678,1771.150510915366,165.93488944335735,177.59971479368525,170.70759476519646,183.3154881619305,176.28618061294551,195.0982657116902,177.4103710091461,179.5318158244126,174.98866732906168,177.55584380928062,173.7673905808435,173.59925295029512,169.10253498863509,182.7273115140172,177.8767661673601,188.66814113021323,1793.7792990796638,1794.3815726007747,,2.461928368,97,106.75221260250241,99.48498356232759,96.00297161390299,104.40633946468643,93.20968410581159,97.4745401772286,96.50825764988937,91.4329150765199,95.89423266142151,100.91018765796505,6.274858972805119,12.30060093557925,82.98385686300092,92.04022640469883,99.06526876561023,103.13868356483059,105.69857112817027,101.76611183581919,55,88
2021/5/18 20:31:00,1,1,2,0,19,6,37.532979432449984,14.197090483652875,17.023740714541493,1742.7595453331435,1673.4548968718286,1702.2231006172638,1813.000635861756,1819.060439043207,1781.0340929065467,1804.354419719413,1760.3720913038705,174.32184325615867,180.49460668938798,180.2412812848716,186.20140138464174,186.47556652923387,180.02832792207755,178.86151711819562,181.583732161438,182.31600660025754,182.76218404988774,177.84227098304646,176.93873069146338,174.4469814076714,180.96743423797625,183.11560049159843,182.67422596564728,1805.7588018487745,1794.4015480033097,,2.461928368,97,101.87181173715663,100.42329482690337,97.66926941790999,93.79527361027861,103.24715125368385,93.09300055476282,85.96115930283531,95.39735849555117,94.38768514557121,106.38948428406735,13.378469777968752,8.473686265843838,93.39372289803462,95.99598447081124,111.42966864281692,103.72142111068922,93.30820090862996,99.12180202949509,55,88
2021/5/18 20:32:00,1,1,2,0,19,6,34.68183699999746,9.462158982678657,6.085222713764551,1743.9778169089343,1671.9768350213105,1711.2438580927999,1810.0409721630392,1807.6286558986912,1763.916331749272,1816.1115892481396,1767.4676341632264,174.75902640591318,175.548543062099,187.9954560451563,174.67890149663572,178.15676270848675,182.8487255102853,187.25383320011687,177.9184014648111,173.3259151288373,179.4663039572234,184.52235331478667,185.646974426316,173.1242042547731,180.57470060188504,172.828672955193,183.42108585488637,1802.1119195029157,1782.3940718452463,,2.461928368,97,101.35806606003693,98.85395923233314,97.4274406382702,98.2858067283267,94.57259085288605,92.99795989891874,103.49065415802697,93.07028363167159,91.9269579213414,96.54052600925559,18.037572425274043,15.655829468486566,92.20875681216256,103.03492810779339,100.5575991421417,95.79987194995982,97.63635154998298,106.88326763641865,55,88
2021/5/18 20:33:00,1,1,2,0,19,6,45.214225557845566,16.599083793766013,12.167314191584905,1740.3754126616302,1672.1877790903054,1700.9161831053837,1806.424761011016,1809.6032812625067,1776.6034051822896,1809.259194296591,1762.8933853273923,180.80245811752846,178.85395537537278,179.17492094683132,179.11719864486946,187.71643866475634,177.54392687587128,182.98148053470769,175.2581115303127,178.7497241571263,182.7311659589417,185.4212964340137,178.0786591535372,174.4301871758741,176.0800733836971,184.82270786568336,189.40875806243338,1804.1722670600636,1780.6893028510583,,2.461928368,97,95.5460439348923,96.5972892343438,99.11715514432647,99.96784616735482,97.27520852335608,93.42943682475206,102.21579169337167,93.7731710855137,101.41056421680995,90.62810359605167,12.007651716722116,3.86924518384234,90.8335846400368,94.85093932533292,108.31702416365488,107.25412022051164,105.08524070278598,100.88042564108433,55,88
2021/5/18 20:34:00,1,1,2,0,19,6,35.74029398685671,21.33239580915678,18.50652643103399,1740.0900421168537,1683.4333579000813,1708.0726476808177,1811.212099329195,1807.7051160987576,1773.253788733535,1808.3191232239985,1768.28495442881,181.17891407966403,172.7785407722448,170.26700661174385,175.24255096703934,177.96161693312328,185.97973600328098,178.59790916008407,180.27386674485945,179.08952255993836,174.8821456991449,187.29944415939136,176.6759705701004,187.7989572798314,179.36911999268142,178.31248351193446,173.4460540817185,1800.9864264559928,1798.2719119701796,,2.461928368,97,100.48218160974453,95.62098425105421,100.7079198430589,98.85209202561475,96.98982847629263,98.63397758164255,87.83677047590055,95.03438009802412,89.00585808440647,97.34448944159972,7.325003101833227,6.72080074719398,88.1577905360715,102.7133269962341,96.66326945866061,96.93080883183123,107.70507730586209,102.89178911383293,55,88
2021/5/18 20:35:00,1,1,2,0,19,6,24.626803049940087,21.926800858609077,23.239453208496514,1747.7718804412818,1679.3409462150557,1698.491451200345,1809.753872463259,1802.7577734880847,1771.6699197224896,1804.4455663801864,1762.8648477240524,177.8197694510573,177.77544025417242,177.56069122355012,178.54552777638267,187.49736339775941,190.818777511754,177.74651910090404,180.68037101248478,172.79361018721676,183.83825652428254,177.61774969036128,176.444475684551,190.0079363290785,173.21965378504197,167.73586322656013,182.674151230745,1798.1618579452343,1783.7700171037304,,2.461928368,97,103.07713536291348,97.08442841247262,94.3533395413615,100.57294101415845,87.71673355402825,93.99548920514098,97.16250472101102,96.61746220848468,94.57684477602945,93.66494048135552,15.52531071930769,1.741732179004389,93.09338234992452,94.30934926839505,105.12521739021332,97.77158641835317,102.25431967388654,101.73123587079706,55,88
2021/5/18 20:36:00,1,1,2,0,19,6,25.6244075294644,14.671763075451869,6.286320891126238,1742.756426092271,1672.3483923301142,1709.933347884247,1809.0961595006102,1806.1497184889788,1781.9992943309746,1805.6405491764583,1769.4734753067382,178.33764337009066,178.17284188700197,173.3201109724318,186.20831270908673,182.5023202867968,176.14025989619915,181.22302842297296,184.03080949366242,176.56009397098444,181.1919941632655,185.16001871902014,187.6863138715159,179.40200412519098,173.31278567335795,173.48711843211976,175.54503593580054,1795.325542367905,1778.5876555194966,,2.461928368,97,102.54449564138167,95.91601567582505,98.5204144480401,88.79800792248278,102.3416097995437,87.29894511228143,99.24613805822132,86.0448887362585,93.7209598944037,103.56644119135446,2.767239518791155,9.256455498906801,98.02785331863593,99.67084597172193,100.49192883889181,102.61981640169098,97.08687906197855,109.80497811666498,55,88
2021/5/18 20:37:00,1,1,2,0,19,6,26.746909975540824,20.81035372164387,15.947472683917582,1744.0855461568217,1679.9727300879188,1706.7781430173163,1805.9448911972052,1808.568651552556,1768.7420516647057,1808.5075213699429,1766.6125949740422,179.03564137678353,181.95717172497132,171.22455129284933,177.18913033789636,176.68875255316237,173.4491603337832,175.8203329944812,179.00639590184755,183.06894260389214,175.23467835395502,174.3556778249715,177.00263778177722,181.68733193543056,186.1185394517927,179.56745546155014,171.77060627023994,1793.8345858585997,1787.9414069432996,,2.461928368,97,108.14271261420642,92.26499777548632,98.0958750764216,91.79777341377401,91.83586900207688,91.0554414586258,94.46969301612732,91.08160079013764,106.89123193466733,94.36962035357163,15.874890544297465,6.702361626826008,105.66720209934113,98.59732533709415,103.9656568776401,96.8256106819703,104.66320125551188,101.45544335908959,55,88
2021/5/18 20:38:00,1,1,2,0,19,6,32.905111510623975,9.600542817851846,13.812282445152125,1739.3842826068876,1680.345141382932,1702.8387556720118,1800.3922814835776,1813.2309002425159,1782.4658329096915,1801.6696625748577,1773.0236530669804,182.98325901576675,176.84559667433516,174.41420196591176,185.26488728462607,173.15175410230967,176.65829710891296,173.42435129246857,178.02953904740454,183.32592571686064,181.87458417175662,185.09037249361413,178.24098762232657,180.4865141468092,173.86781117675235,179.51557035730843,174.2701494517173,1799.1986485081186,1784.85493963691,,2.461928368,97,109.60278743965087,105.55172015355964,103.30271202770872,106.3312976474863,102.49651477638933,94.78611594944914,95.67144959480406,95.68500448260289,92.44557595642294,90.79477584283774,12.405026268735071,2.1693945822333465,93.5962053322818,91.39013398461927,99.2778043081465,100.63901587269567,97.9187313029859,91.48044434564672,55,88
2021/5/18 20:39:00,1,1,2,0,19,6,28.85990507275241,17.29121810840025,12.212789030765565,1742.804248763922,1675.0485064581578,1703.0108405444475,1811.7382179406077,1806.625514640526,1777.0019745903655,1807.9024645875982,1777.6814277951971,170.33032191431957,178.21375684967978,178.41546501523723,173.24067219469566,183.62906294549262,177.8563795945971,168.10110889162434,182.47564285772665,172.81915609323573,179.47549288540117,183.3841128992793,178.17646707488942,178.13551680296706,192.32350992161082,169.23127125932538,172.57017256685276,1794.5396953253728,1795.945113704545,,2.461928368,97,101.02804785422835,95.12860953538839,100.61300183165444,97.34143104144253,97.18749305099786,102.87022996651591,98.10934536424483,90.7526645127187,96.69833573544287,108.77726185173944,13.746852336018788,10.75954827489501,87.62123425619649,100.77509253332477,105.07413184090859,102.2766131739365,101.28346803546899,114.87569584586967,55,88
2021/5/18 20:40:00,1,1,2,0,19,6,39.07713798562203,21.200141309214818,15.334410772109107,1740.3420279098098,1679.1604953885108,1703.3372856889853,1809.7478300766095,1812.3160284093717,1773.4359507719134,1811.1020460752982,1764.4004207326302,180.83512818727016,176.94342830923964,170.0003404736127,178.4468253992866,181.98643011362373,184.82053728580118,176.53578498614092,181.71049929821444,181.67577182809015,183.75625331552746,176.04682448277126,176.58386812581315,182.17501724837322,188.1267015606255,180.07082579691212,178.17336140335212,1793.1519126744354,1785.178565600879,,2.461928368,97,98.96499925091456,89.45587667532416,94.46404998803146,91.96233205119407,99.21914426919425,90.64414065061759,92.31025088175129,95.46763183977305,91.84042327248038,107.54826256243162,15.580575759397112,10.086032891571092,95.14250887723503,84.00488174182208,105.32062842855248,101.72148590883586,98.7962134453629,101.99125097377211,55,88
2021/5/18 20:41:00,1,1,2,0,19,6,38.23924545921403,12.918137413318755,16.900810205808753,1745.2436227074336,1678.274488716011,1702.7369700638133,1811.4832538082894,1816.9111953181132,1779.9198797050772,1804.1846642286398,1767.9334190710622,178.2707895259593,185.82056761855785,180.164097564649,178.15329854300657,173.1591759277153,176.52702796504357,186.03972784876146,179.9897824334959,175.50106093286513,186.47811891296277,185.44801233672993,176.32127223185995,186.00498166813168,171.70709484660432,182.29772470950212,180.70654198696934,1805.7489095631922,1788.9050583812275,,2.461928368,97,97.60218660474959,110.65024304371643,97.15120119990799,99.22037906973777,84.9261888801724,90.98121172922659,98.09683857315562,85.89938750239305,96.90399184833626,92.19337346791131,5.752743441222621,6.355818731858866,100.9006947807218,97.52409186745139,94.64681561124537,103.07569676154054,103.34768922045936,97.2924569959868,55,88
2021/5/18 20:42:00,1,1,2,0,19,6,39.69586774547662,20.03374817799118,19.25665983673366,1736.6312398338048,1670.104740536121,1695.5356633789952,1806.7224268042623,1808.1609452081518,1774.5678195694115,1809.7639823962422,1775.6649427460504,174.30211413384214,179.75612941705162,170.91204080525213,191.1398573226902,173.42046299652444,176.46572647755323,183.4786102343508,180.23096219109087,184.21593135149536,183.60006827863754,179.5935797438107,185.2204193442218,185.80653972934186,176.6992061930893,184.8151469308212,177.88869418650796,1799.4826104620724,1787.7146664151446,,2.461928368,97,97.09404255086994,102.07460522124347,90.67430571324958,92.37486393270406,98.84766893555245,96.35350502420422,101.44656167011391,96.73965834061728,88.03447963478173,97.06417209638794,13.594738996446083,11.170198292666601,91.56462736186275,95.080295349399,96.96457361119622,93.1390139819941,92.45130156576133,101.71510417047185,55,88
2021/5/18 20:43:00,1,1,2,0,19,6,30.44270741235548,17.877992137260293,12.02466256274235,1733.4342570664253,1673.9602818238773,1714.4718748620903,1809.521946104085,1813.2293333416612,1776.8440190496203,1802.9740098191678,1773.244816230116,175.76089095088034,173.44743717640654,177.43883245778332,178.968779525129,183.74739761750612,176.5961840969486,193.10172799991966,174.31415508745695,180.05997481115514,170.13013629294193,179.3815066687035,181.83617139661058,174.40208373088691,187.49522740520834,182.17238325592086,177.41179767576787,1802.11838750814,1784.0334291903162,,2.461928368,97,104.07549355911088,99.64994746553744,99.92445754748961,90.04401925949391,103.41172901372232,94.8782108936735,101.1912301371305,98.45821074762348,99.76557670771936,91.20818384870523,6.327503295420445,21.241373844102853,86.71028884253822,91.02394927245646,99.9712172329908,99.97989588664305,97.05490686433762,102.83539160959637,55,88
2021/5/18 20:44:00,1,1,2,0,19,6,39.3104164280025,14.909161835456004,13.657550701558016,1740.8886890519243,1673.513196040128,1696.5088152890557,1811.5046221850378,1813.8291785687402,1775.2303636083805,1798.6746090904721,1762.1414247733912,181.52861035933964,172.80875743731596,183.4794201105186,177.77291935815114,179.9061242466253,176.57050244608064,174.32208745191028,186.17123234135187,181.07919516285745,183.2236051475102,184.54277741100955,182.5135743615125,184.72065627890117,176.68049627009793,186.88843443639524,185.44215529768664,1801.9024098375896,1785.5600272605748,,2.461928368,97,99.60028960102098,104.87357339834033,90.81681633324501,101.07337745262802,93.14580398046722,93.20151485592362,89.06770473368566,89.83553493716514,96.82290731780574,99.44163638378384,12.116290382383024,7.495935676200738,87.6352138688388,95.95378897405114,96.99222981891691,99.87290845218716,97.21081284089834,97.33867740657269,55,88
2021/5/18 20:45:00,1,1,2,0,19,6,35.594802670562316,16.760962323218614,21.119606450488675,1739.3150583296265,1677.7274725852615,1713.0181102951603,1812.8603816211378,1815.8212549678249,1772.8968633036563,1806.3982217982582,1764.2031293580753,176.7353005739313,185.35412258557972,176.35158025409322,179.55686044901208,185.37412623506606,181.07771791699338,179.9459151484771,180.19248810733467,171.36223749244567,174.28123442879019,172.05893124183197,181.03340893684802,184.5942737492151,183.82793242301935,185.71813996282407,186.27111109526936,1800.7232369224407,1786.6769614111322,,2.461928368,97,94.93992370661456,92.25933732808376,96.66760224715449,94.36028339332893,96.5516312891051,92.8999030742844,96.48166895381667,92.62344156804758,101.88802078177937,90.79417077280146,10.245635938739488,8.325428542112443,94.98744979335234,101.40652503413354,100.74105819194472,98.76704766824393,102.86627884882647,103.62512750708076,55,88
2021/5/18 20:46:00,1,1,2,0,19,6,36.04599974352172,16.937959136532477,18.23317773147807,1732.7803663707537,1674.2459739427177,1705.8811696560433,1808.541962581128,1808.559265551809,1777.8745077139997,1811.9882248700771,1767.3352967728545,173.03888269139847,172.9109831972291,184.02193391176255,176.2879224625575,175.9423732186386,175.49124237293987,185.75515070667768,180.06013406043232,178.7126169919227,183.44775591613734,179.78814734792226,185.06344231332855,174.0159842201022,174.57196497122996,174.2961526716698,181.10834248785167,1802.5320884809935,1784.6370898164325,,2.461928368,97,107.23635672397616,94.82281719023453,98.26416651626643,95.37242314490065,102.62286936470085,98.43712909136335,90.12839396997705,95.17999601176028,83.8009651946854,101.72627692505415,21.128544774607175,-0.9022056000027501,86.76650697531477,98.36260139784928,101.26570765855273,99.30377585097439,92.66990162374432,102.97523585987564,55,88
